workspaceId,snapshotId,title,accessTier,ubrFocus,themes,subthemes,is_meta,in_substantive_corpus,tag_evidence_summary
29302,66519,Duplicate of MS GWAS/PheWAS2_v8,Controlled Tier,False,2;9,,false,true,2:PheWAS|GWAS; 9:MS
34833,66548,Duplicate of Insomnia among Adults With Obesity 1,Registered Tier,True,1;4;13,,false,true,1:obesity; 4:depression|anxiety|mental health; 13:insomnia
34789,66538,Stratification of patients with IMIDs based on cell specific genetic variation,Controlled Tier,False,9;14,,false,true,9:multiple sclerosis|IBD|lupus|inflammatory bowel disease|systemic lupus|rheumatoid arthritis|SLE|MS|RA; 14:multiple sclerosis
26309,66515,Duplicate of Hearing Loss and Mental Health,Controlled Tier,True,4;18,,false,true,4:depression|anxiety|stress|mental health|wellbeing|psychiatric; 18:hearing loss
20808,66509,Variation in ED care and outcomes for young adults with suicide attempts V7,Controlled Tier,True,4;10,,false,true,4:mental health|suicide|psychiatric; 10:sickle cell disease|sickle cell
26838,66516,Variation in outcomes for young adults with suicide attempts v8,Controlled Tier,True,4;6,,false,true,4:suicidal ideation|mental health|suicide|psychiatric; 6:disparity|socioeconomic
26203,66513,Duplicate of PR GWAS - v8,Controlled Tier,False,1;2,,false,true,1:cardiovascular|cardiac; 2:GWAS|polygenic|ancestry
34831,66546,PMCN,Controlled Tier,True,2,,false,true,2:GWAS|REGENIE|genome-wide|association studies|genome-wide association|association study
34830,66545,GERD and Sleep,Controlled Tier,False,1;7;13,,false,true,1:cardiometabolic|BMI|obesity; 7:Fitbit|wearable|sleep duration; 13:obstructive sleep apnea|sleep apnea
34829,66544,Reclass Vars,Controlled Tier,False,,,false,true,
34827,66542,Asian-American Head and Neck Cancer Outcomes,Registered Tier,True,5;6,,false,true,5:head and neck cancer|cancer; 6:social determinants of health|disparities|Asian American|socioeconomic
34825,66540,nitroglycerin use in STEMIs,Registered Tier,False,1,,false,true,1:blood pressure|myocardial infarction
33844,66487,"Hearing Loss, Mental Health, & Cognition - SDP",Registered Tier,True,4;18,,false,true,4:depression|anxiety|stress|mental health|wellbeing|psychiatric; 18:hearing loss
34823,66504,Duplicate of Demo - Cardiovascular Risk Scoring,Registered Tier,False,1;3,,false,true,1:blood pressure|diabetes|cholesterol|cardiovascular; 3:data quality|EHR|natural language processing
34821,66502,Duplicate of Demo - PheWAS Smoking,Registered Tier,False,2;3;4,,false,true,2:PheWAS|association studies|phenome-wide|association study; 3:Researcher Workbench|data quality|workbench|EHR|ICD; 4:smoking
34815,66496,Type 2 Diabetes and its Connections with Cancer,Registered Tier,False,1;3;5,,false,true,1:type 2 diabetes|diabetes|glycemic; 3:F1 score|OMOP|machine learning|explainability; 5:cancer
33989,66488,neuromuscular  genetic diseases - google batch,Controlled Tier,True,10;14,,false,true,14:llm-judgment: neurology; 10:llm-judgment: neuromuscular genetic diseases — rare
13875,66479,neuromuscular genetic diseases,Controlled Tier,True,10;14,,false,true,14:llm-judgment: neurology; 10:llm-judgment: neuromuscular genetic diseases — rare
33416,66486,Stroke-Project-Share,Controlled Tier,False,1;3;6;14,14.2-stroke-cerebro,false,true,1:stroke; 3:Researcher Workbench|electronic health record|machine learning|workbench|deep learning|EHR|risk prediction|feature engineering; 6:disparities|underrepresented; 14:stroke
34816,66497,cvd_analysis_new,Controlled Tier,False,2,,false,true,2:WGS|PRS|GWAS|polygenic risk score|whole genome sequencing|genome-wide|association studies|genome-wide association|genotype|polygenic|rare variant|ancestry|imputation|genomic
32697,66485,conditions,Controlled Tier,False,,,false,true,
34813,66494,Kit/Pediatric Cancer Genetic Review,Controlled Tier,True,5,,false,true,5:leukemia|cancer
34812,66493,KIT/Pediatric Cancer,Registered Tier,True,2;5,,false,true,5:llm-judgment: pediatric cancer; 2:llm-judgment: KIT gene
34810,66478,Climate change and thyroid,Controlled Tier,True,3;19,,false,true,3:deep learning|ICD|ICD-10; 19:climate change|air pollution
34808,66476,Sleep Apnea Project,Controlled Tier,False,2;3;13,,false,true,2:PRS|Mendelian randomization|SNP|polygenic; 3:deep learning|risk prediction; 13:obstructive sleep apnea|sleep apnea|OSA
34806,66474,DADA2,Registered Tier,False,1;2;14,,false,true,1:stroke; 2:association studies|genomic; 14:stroke
34807,66475,Co-morbidities of Vocal Cord Paralysis,Controlled Tier,False,18,,false,true,18:llm-judgment: vocal cord paralysis — ENT
27431,66458,Duplicate of Effective therapeutic hypotheses,Controlled Tier,True,6,,false,true,6:health disparities|minority|disparities
33029,66462,PsychoDerm,Registered Tier,False,3;4;9;12,,false,true,3:workbench|claims data|SNOMED|EHR|ICD|ICD-10; 4:PTSD|smoking|stress|psychological|psychiatric; 9:psoriasis|autoimmune; 12:alopecia|alopecia areata|psoriasis|lichen planus|vitiligo|dermatologic
33164,66463,Ichthyosis Studies,Controlled Tier,False,12,,false,true,12:ichthyosis
34804,66472,v7 Pharmacogenetics - Migraine 2025,Controlled Tier,False,2;4;14,,false,true,2:genome-wide|association studies|genome-wide association; 4:depression; 14:migraine
34803,66471,SPTLC3 PheWAS using PheTK,Controlled Tier,False,1;2;3,,false,true,1:type 2 diabetes|cardiovascular disease|diabetes|lipid|heart disease|cardiovascular; 2:PheWAS|phenome-wide|association study; 3:Researcher Workbench|workbench|EHR
26317,66457,Kanishk's Workspace v8,Controlled Tier,False,1;2,,false,true,1:heart failure|cardiac; 2:genetic association|ancestry
34801,66469,PBC SDOH,Controlled Tier,True,6,,false,true,6:social determinants of health|disparities|SDOH
34800,66468,Colonoscopy_DNA_,Controlled Tier,True,3;5,,false,true,3:Researcher Workbench|electronic health record|workbench|risk prediction; 5:colorectal cancer|colorectal|cancer
32277,66459,Factors_Observation,Controlled Tier,False,3;4,,false,true,3:Researcher Workbench|machine learning|workbench|EHR; 4:alcohol use disorder
34798,66452,Data-Driven Approaches to Early Detection and Treatment of Psychiatric Disorders,Controlled Tier,False,4;7,,false,true,4:psychiatric; 7:wearable|wearable device
31855,66379,Sleep patterns in Diabetes 2,Controlled Tier,True,1;6;7,,false,true,1:type 2 diabetes|hypertension|T2DM|cardiovascular disease|blood pressure|diabetes|cardiometabolic|CVD|BMI|cardiovascular; 6:social determinants of health|health literacy; 7:Fitbit|physical activity
34797,66451,substance use disorder,Registered Tier,False,4,,false,true,4:substance use disorder|substance use
34796,66450,t5dm,Controlled Tier,True,1;6,,false,true,1:T2D|diabetes|BMI|obesity|insulin resistance; 6:socioeconomic|income
34795,66449,Polysubstance use genomics,Controlled Tier,False,2;4,,false,true,2:genome-wide|association studies|genome-wide association|genomics|loci; 4:substance use disorder|alcohol use disorder|AUD|tobacco|SUD|substance use
34698,66392,GLP1-1 and GWG Study,Controlled Tier,False,1;3;15,,false,true,1:GLP-1; 3:workbench|EHR; 15:reproductive age|gestational|pregnancy|postpartum
34792,66446,Asthma and Depression,Registered Tier,False,4;13,,false,true,4:depression|depressive; 13:asthma
34791,66445,How to Work with All of Us Genomic Data (Hail - Plink)(v8),Controlled Tier,False,2,,false,true,2:genome-wide|association studies|genome-wide association|genomic
34788,66442,Fat and Lean Body Mass Changes During GLP-1 Receptor Agonist Therapy,Registered Tier,False,1,,false,true,1:GLP-1|obesity
34777,66431,train the trainer space,Registered Tier,False,,,false,true,
34767,66421,Quantifying genetic risk across CV risk factors and outcomes V2 CTDv8,Controlled Tier,True,2;6;7,,false,true,2:WGS|polygenic risk score|polygenic|genetic risk; 6:health disparities|disparities|socioeconomic; 7:Fitbit|physical activity
34766,66420,Genomic Sickle Cell and Colorectal Cancer,Controlled Tier,True,2;5;6;10,,false,true,2:exome sequencing|genomics|ancestry|exome|gnomAD|genomic; 5:colorectal cancer|colorectal|cancer; 6:health disparities|disparities|African American|underrepresented; 10:sickle cell disease|sickle cell
34762,66416,Recurrent Laryngeal nerve injury,Registered Tier,True,18,,false,true,18:vocal cord paralysis|laryngeal|vocal cord
29061,66376,Genetic Analyses of Blood Cell Traits - Release 8,Controlled Tier,False,1;2;15,,false,true,1:renal|thrombosis; 2:whole genome sequencing|genetic association|rare variant|loci; 15:pregnancy
8354,66369,Genetic Analyses of Blood Cell Traits - Release 7,Controlled Tier,False,1;2;15,,false,true,1:renal|thrombosis; 2:whole genome sequencing|genetic association|rare variant|loci; 15:pregnancy
34526,66388,AoU_Training_Interns,Controlled Tier,False,3;6;15,,false,true,3:Researcher Workbench|machine learning|workbench|EHR|random forest|XGBoost; 6:health disparities|disparities|SDOH|marginalized|equity|underrepresented; 15:maternal health|pregnancy|maternal
34757,66411,Preoperative Activity and Surgical Outcomes,Registered Tier,False,3;7,,false,true,3:Researcher Workbench|RECOVER|workbench; 7:Fitbit|wearable|physical activity
34754,66408,Identifying and Characterizing Potassium Channel Variants,Controlled Tier,False,2;3,,false,true,2:genotype|genetic association; 3:Researcher Workbench|workbench|EHR
24069,66372,Pollution and Physical Activity,Controlled Tier,True,7,,false,true,7:Fitbit|physical activity
34752,66406,Data Exploration Workspace,Registered Tier,False,3,,false,true,3:Researcher Workbench|workbench
34748,66402,Duplicate of Multi-ancestry Genetic Studies for Complex Traits,Controlled Tier,True,2;6,,false,true,2:fine-mapping|PRS|polygenic risk score|multi-ancestry|genome-wide|association studies|genome-wide association|polygenic|loci|ancestry|association study; 6:health disparities|disparities
34747,66401,Repurposing of PPAR modulators,Registered Tier,False,11,,false,true,11:aging|elderly|healthy aging
34746,66400,All of Us: A Look Into Physical Measurement Discrepancies,Controlled Tier,False,,,false,true,
30113,66377,Genetic_Analysis_FGT_Polyps,Controlled Tier,False,2;5;15,,false,true,2:genome-wide|genome-wide association|polygenic|loci|transcriptome-wide; 5:endometrial cancer|cancer; 15:endometrial cancer|cervix|abnormal uterine bleeding
34745,66399,Dissertation,Controlled Tier,True,5,,false,true,5:cancer survivors|cancer
34738,66368,Aging and Health,Registered Tier,True,7;11,,false,true,7:Fitbit|physical activity; 11:dementia|aging
34400,66329,Liver Outcomes and Equity Research (LOER),Controlled Tier,True,1;6,,false,true,1:MASLD; 6:equity
34675,66333,CFTR PEP,Controlled Tier,True,10,,false,true,10:CFTR
12426,66300,PRS_diverse_ancestry,Controlled Tier,True,2,,false,true,2:PRS
34085,66326,Pharmacogenomics and Adverse Drug Effect,Controlled Tier,True,3;6;16,,false,true,3:Researcher Workbench|workbench; 6:health disparities|minority|disparities|Latino|Hispanic|underrepresented; 16:CYP2C19|pharmacogenomic|CYP2D6
27149,66309,Ling's workspace,Registered Tier,True,1;2,,false,true,1:hypertension|blood pressure|CKD; 2:GWAS|genome-wide|association studies|genome-wide association
34731,66361,Oct25_Duplicate_MenopauseOnsetAsthma,Controlled Tier,True,13;15,,false,true,13:asthma; 15:menopause|perimenopause
26538,66305,Duplicate of Benign Breast Disease and Breast Cancer,Controlled Tier,True,5;6,,false,true,5:breast cancer|cancer; 6:underrepresented groups|disparities|underrepresented
27385,66310,"Duplicate of Infectious Diseases, Inflammatory Markers and Cognition",Controlled Tier,False,11,,false,true,11:longevity|older adults|cognitive decline
34322,66327,Master's Thesis Controlled,Registered Tier,True,,,false,true,
26945,66308,CHIP in All of Us v8,Controlled Tier,False,1;2,,false,true,1:CHIP|clonal hematopoiesis; 2:llm-judgment: clonal hematopoiesis -> genomics
34724,66354,Pregnancy,Controlled Tier,False,1;15,,false,true,1:GLP-1|diabetes|obesity; 15:pregnancy
25831,66303,Epidemiology and Racial Disparity in Hematuria Workup,Registered Tier,True,5;6,,false,true,5:cancer|bladder cancer; 6:racial disparity|disparities|disparity|income|underrepresented
34718,66348,Fitness Tracker Use in Rural Areas,Controlled Tier,True,6;7,,false,true,6:rural; 7:Fitbit
34714,66344,Clonal hematopoiesis of indeterminate potential in pan-cancer new CDRV8,Controlled Tier,False,1;2;5,,false,true,1:CHIP|clonal hematopoiesis; 2:multi-ancestry|ancestry|genomic; 5:cancer|malignancy
28842,66312,KC_ Investigating the effect of MetS-C on MHD among those with a history of BC,Registered Tier,False,4;5;6,,false,true,4:depression|anxiety|mental health; 5:breast cancer|cancer survivors|cancer; 6:health disparities|social determinants of health|disparities|education level
34398,66328,IL6 signaling and sleep disruption in cancer cachexia,Controlled Tier,False,2;5,,false,true,2:Mendelian randomization; 5:cancer
28433,66311,Celiac Disease and B-Cell Lymphoma,Registered Tier,True,5;9,,false,true,5:lymphoma; 9:celiac
34711,66341,Validating Phenotypes and Genotype-Phenotype Associations in AllofUS,Controlled Tier,False,2,,false,true,2:GWAS|genome-wide|association studies|genome-wide association|genotype
33020,66319,Cancer Project,Registered Tier,False,5,,false,true,5:cancer
26145,66304,Patient Perception of Care in the Treatment of Erectile Dysfunction,Registered Tier,True,6,,false,true,6:social determinants of health|minority|discrimination|SDOH
33599,66321,Duplicate of Duplicate of Retrospective study -MH and QoL in HNC v8,Controlled Tier,True,4,,false,true,4:anxiety|psychosocial|mental health
24287,66302,Predicting lipoprotein(a) levels in diverse populations - CDR v7,Controlled Tier,True,1;2,,false,true,1:cardiovascular disease|CVD|cardiovascular; 2:locus|genotype|structural variant|genomic
32816,66318,Predictive Models Using AI CTDv8,Controlled Tier,False,,,false,true,
34708,66338,Migraine-Study,Controlled Tier,False,2;14,,false,true,2:whole genome sequencing|association study; 14:migraine
34706,66336,migraine analysis,Controlled Tier,False,2;3;14,,false,true,2:WGS|TWAS|Mendelian randomization|REGENIE|SAIGE|heritability|genome-wide|genome-wide association|polygenic|genomics|loci|ancestry|rare-variant; 3:EHR|ICD|risk prediction; 14:migraine|neurological
31406,66315,Use of Genetic and Health Data to Develop New Medicines-Old,Controlled Tier,False,2;3,,false,true,2:GWAS|genome-wide|genome-wide association|genomics|burden test|rare-variant|phenome-wide|association study|genomic; 3:phenotyping algorithm
34073,66325,Use of Genetic and Health Data to Develop New Medicines,Controlled Tier,False,2,,false,true,2:GWAS|Mendelian randomization|polygenic
34669,66332,STR Instability - Praveena,Controlled Tier,False,2,,false,true,2:whole genome sequencing|tandem repeat|long-read
34705,66335,Limb Preservation Project,Registered Tier,True,6,,false,true,6:social determinants of health|disparities|socioeconomic
31094,66314,drug_selection (Controlled Tier Dataset v8),Controlled Tier,False,2,,false,true,2:REGENIE|polygenic score|genome-wide|genome-wide association|polygenic|association study|genomic
33678,66323,Duplicate of AoUPRS: A Cost-Effective PRS Calculator for the All of Us Program,Controlled Tier,False,2;3,,false,true,2:WGS|PRS|whole genome sequencing|polygenic|genetic risk|genomic; 3:Researcher Workbench|AoU Researcher Workbench|workbench|risk prediction
34701,66294,Duplicate Demo - (PGx) variant frequency and medication exposures,Controlled Tier,False,2;16;17,,false,true,2:ancestry|gnomAD|genetic ancestry; 16:pharmacogenomic; 17:participant engagement|return of results
34699,66292,Duplicate of Demo - Pharmacogenomics (PGx) variant frequency and ME,Controlled Tier,False,2;16;17,,false,true,2:ancestry|gnomAD|genetic ancestry; 16:pharmacogenomic; 17:participant engagement|return of results
34696,66289,Healthcare Disparity Controlled Tier,Controlled Tier,False,6,,false,true,6:disparities|disparity|Medicaid|income|equity|access to care
34695,66288,Duplicate of Comprehensive Nutrition Status Report_v8,Controlled Tier,True,6,,false,true,6:disparity|income|education level
30928,66253,Porokeratosis & Ichthyosis Associations,Controlled Tier,False,12,,false,true,12:ichthyosis|skin condition
34052,66260,physical,Controlled Tier,False,4;7,,false,true,4:depression|anxiety|well-being|stress|mental health; 7:Fitbit|physical activity
34692,66285,RCMAR,Registered Tier,True,4;11;18,,false,true,4:depression|loneliness|well-being|psychosocial; 11:dementia|aging|older adults; 18:hearing loss
